"date_GMT","RH","temp","purpleair_pm2.5","pm2.5c"
2020-04-21 10:00:00,54.63,32.3166666666667,28.43,32.0609038778028
2020-04-21 11:00:00,53.23,33.0388888888889,30.41,33.0022792069863
2020-04-21 12:00:00,49.5,34.15,27.99,32.2949560913367
2020-04-21 13:00:00,47.17,34.7944444444444,26.92,32.1611162956888
2020-04-21 14:00:00,56.53,30.3166666666667,22.485,30.2881216627881
2020-04-21 15:00:00,65.87,29.15,28.9633333333333,30.2198635033263
2020-04-21 16:00:00,66.8,30,45.19,37.5956844180551
2020-04-21 17:00:00,67.9,29.8166666666667,87.57,60.6728197399161
2020-04-21 18:00:00,67.43,29.7055555555556,69.46,51.0542317013409
2020-04-21 19:00:00,66.47,29.4611111111111,83.23,59.5155450144171
2020-04-21 20:00:00,67.9,29.4444444444444,94.93,65.2221891786743
2020-04-21 21:00:00,66.4,29.4444444444444,81.75,58.7566245782415
2020-04-21 22:00:00,65.37,29.3722222222222,49.91,41.8001820724326
2020-04-21 23:00:00,65.83,28.9833333333333,35.2766666666667,33.9486679253051
2020-04-22 00:00:00,67.23,28.7611111111111,50.585,41.9318062760683
2020-04-22 01:00:00,67.8,28.3333333333333,47.32,40.3594996928317
2020-04-22 02:00:00,66.83,28.3333333333333,36.27,34.7803070584835
2020-04-22 03:00:00,66.8,28,33.965,33.9488105918116
2020-04-22 04:00:00,67.83,27.7611111111111,41.915,38.085964229455
2020-04-22 05:00:00,68.93,27.8888888888889,41.5,37.0862294088778
2020-04-22 06:00:00,67.47,28.7388888888889,46.19,39.3962943787861
2020-04-22 07:00:00,65.97,29.5166666666667,36.76,34.0085313051658
